#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version: SSv3.24B
#C file write time: 2017-09-27 17:05:15
#
1977 #_styr
2018 #_endyr
1 #_nseas
12 #_months_per_seas
1 #_spawn_seas
3 #_Nfleet
4 #_Nsurveys
1 #_N_areas
FshTrawl%FshLL%FshPot%Srv%LLSrv%IPHCLL%ADFG #_fleetnames
0.5833333333 0.5833333333 0.5833333333 0.5833333333 0.5833333333 0.5833333333 0.5833333333 #_surveytiming_in_season
1 1 1 1 1 1 1 #_area_assignments_for_each_fishery_and_survey
1 1 1 #_units of catch:  1=bio; 2=num
0.05 0.05 0.05 #_se of log(catch) only used for init_eq_catch and for Fmethod 2 and 3
1 #_Ngenders
20 #_Nages
1000 2000 0 #_init_equil_catch_for_each_fishery
42 #_N_lines_of_catch_to_read
#_TRAWL  LONGLINE  POT  year  seas
   653.00	 1615.00	    0.00	1977	1	#_1 
 3263.00	 8927.00	    0.00	1978	1	#_2 
 3790.00	11114.00	    0.00	1979	1	#_3 
 9851.00	25494.00	    0.00	1980	1	#_4 
10485.00	25646.00	    0.00	1981	1	#_5 
 6680.00	22785.00	    0.00	1982	1	#_6 
 9512.00	27028.00	    0.00	1983	1	#_7 
 8806.00	15092.00	    0.00	1984	1	#_8 
 4876.00	 9552.00	    0.00	1985	1	#_9 
 6851.00	18161.00	    0.00	1986	1	#_10
22487.00	 9809.00	  643.00	1987	1	#_11
27145.00	 5236.00	 1421.00	1988	1	#_12
37638.00	 5280.00	  375.00	1989	1	#_13
59190.00	 7666.00	 5661.00	1990	1	#_14
58101.52	 7734.90	10464.10	1991	1	#_15
54762.23	15830.54	10154.37	1992	1	#_16
37809.50	 8970.38	 9707.62	1993	1	#_17
31446.71	 6877.40	 9160.54	1994	1	#_18
41875.03	11055.33	16054.91	1995	1	#_19
45990.47	10249.28	12040.14	1996	1	#_20
48405.92	11004.21	 9065.42	1997	1	#_21
41569.65	10041.09	10510.32	1998	1	#_22
37174.68	12424.95	19014.81	1999	1	#_23
25456.87	11699.83	17350.82	2000	1	#_24
24386.21	10061.70	 7170.65	2001	1	#_25
19810.18	14841.65	 7693.58	2002	1	#_26
18885.52	12988.04	20707.97	2003	1	#_27
17512.57	13542.68	25568.34	2004	1	#_28
14549.22	 8633.55	24401.64	2005	1	#_29
13131.75	11079.02	23686.28	2006	1	#_30
14775.39	12535.17	24950.35	2007	1	#_31
20293.40	14053.43	24667.15	2008	1	#_32
13976.17	17350.15	21869.94	2009	1	#_33
21765.15	21840.19	34719.97	2010	1	#_34
16452.90	23051.72	45907.82	2011	1	#_35
20071.78	20668.35	37177.94	2012	1	#_36
21700.36	15733.39	31166.43	2013	1	#_37
26798.37	19639.73	38401.99	2014	1	#_38
22269.02	16847.61	40372.07	2015	1	#_39
15216.92	11012.10	37857.85	2016	1	#_40
13040.99	 9256.75	26436.42	2017	1	#_41
 2881.94	 3031.49	 6051.94	2018	1	#_42

113 #_N_cpue
#_Units:  0=numbers; 1=biomass; 2=F

#_Errtype:  -1=normal; 0=lognormal; >0=T

#_Fleet Units Errtype

#_Fleet  Units  Errtype
1  1  0  #_1
2  1  0  #_2
3  1  0  #_3
4  0  0  #_4
5  0  0  #_5
6  0  0 #_6
7  0  0 #_6
#_year  seas  index  obs  se_log
1984  1  -4  320524.5  0.1550444  #_1 
1985  1  -4       1.0  1.0000000  #_2 
1986  1  -4       1.0  1.0000000  #_3 
1987  1  -4  247020.0  0.1836070  #_4 
1988  1  -4       1.0  1.0000000  #_5 
1989  1  -4       1.0  1.0000000  #_6 
1990  1   4  212131.7  0.2055015  #_7 
1991  1  -4       1.0  1.0000000  #_8 
1992  1  -4       1.0  1.0000000  #_9 
1993  1   4  225479.8  0.1913614  #_10
1994  1  -4       1.0  1.0000000  #_11
1995  1  -4       1.0  1.0000000  #_12
