#V3.30
#C data file created using the SS_writedat function in the R package r4ss
#C should work with SS version: 
#C file write time: 2020-09-23 11:12:31
#
1977 #_styr
2020 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
1 #_spawn_month
1 #_Ngenders
10 #_Nages
1 #_N_areas
7 #_Nfleets
#_fleetinfo
#_type  surveytiming  area  units  need_catch_mult  fleetname
  2020  1  3  0  0  83  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3.00E-05  0.00018  0.00015  1.80E-04  0.00029  0.00026  0.00058  0.00101  0.00119  0.00142  0.00186  0.0026  0.00416  0.0039  0.00471  0.00607  0.00654  0.00712  0.00644  0.00877  0.01123  1.21E-02  0.01295  0.01294  0.01063  0.01413  0.01187  0.0114  0.01203  0.01085  0.0106  0.00893  0.00847  0.00639  0.00857  0.00657  0.00911  0.00679  0.00634  0.00537  0.00445  0.00391  0.00258  2.26E-03  3.06E-03  0.00198  1.74E-03  2.62E-03  1.80E-03  1.10E-03  1.26E-03  5.50E-04  5.70E-04  2.30E-04  5.10E-04  5.70E-04  1.70E-04  6.00E-05  0  1.10E-04  1.10E-04  0  1.10E-04  0  0  0  0  0  0  0  0  0  0  0  0  0  #_60
  1984  1  4  0  0  100  0  0  0  0  0  5.40E-04  5.18E-03  1.15E-02  1.34E-02  7.51E-03  3.08E-03  4.70E-04  2.40E-04  4.00E-05  0  5.50E-04  1.90E-04  4.40E-04  8.20E-04  9.90E-04  1.22E-03  1.88E-03  1.59E-03  3.63E-03  3.33E-03  5.26E-03  5.67E-03  7.78E-03  1.05E-02  7.98E-03  8.38E-03  9.71E-03  1.12E-02  9.64E-03  1.29E-02  9.26E-03  9.92E-03  1.24E-02  1.19E-02  2.12E-02  2.27E-02  1.91E-02  2.33E-02  2.22E-02  2.38E-02  2.68E-02  2.53E-02  2.77E-02  3.54E-02  4.06E-02  4.67E-02  3.97E-02  3.89E-02  3.96E-02  3.90E-02  3.10E-02  3.43E-02  3.13E-02  2.67E-02  2.56E-02  2.12E-02  1.52E-02  1.91E-02  1.25E-02  1.20E-02  9.40E-03  7.94E-03  7.54E-03  7.48E-03  4.65E-03  3.10E-03  4.19E-03  4.56E-03  2.39E-03  3.59E-03  3.74E-03  3.37E-03  1.74E-03  4.71E-03  5.36E-03  2.33E-03  2.62E-03  1.41E-03  1.67E-03  1.53E-03  1.13E-03  1.26E-03  9.60E-04  6.50E-04  7.90E-04  3.60E-04  5.00E-04  1.60E-04  1.10E-04  3.70E-04  8.00E-05  8.00E-05  1.10E-04  1.00E-05  3.00E-05  4.00E-05  1.00E-05  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3.00E-05  #_112
  1987  1  4  0  0  100  0  0  0  0  0  0  0  6.90E-04  1.44E-03  2.70E-03  1.44E-03  9.80E-04  8.00E-05  4.00E-05  2.10E-04  5.10E-04  1.09E-03  1.74E-03  1.87E-03  2.85E-03  1.83E-03  2.48E-03  2.35E-03  2.82E-03  1.81E-03  7.40E-04  1.45E-03  1.92E-03  3.28E-03  6.63E-03  9.38E-03  1.13E-02  1.17E-02  1.91E-02  2.68E-02  2.59E-02  2.77E-02  3.07E-02  3.07E-02  3.26E-02  2.97E-02  2.09E-02  1.98E-02  2.33E-02  1.27E-02  1.39E-02  1.54E-02  2.26E-02  2.32E-02  2.80E-02  3.55E-02  3.55E-02  3.62E-02  3.38E-02  3.61E-02  3.12E-02  2.67E-02  3.01E-02  2.64E-02  2.74E-02  2.18E-02  2.11E-02  2.00E-02  2.19E-02  1.76E-02  1.40E-02  1.41E-02  1.06E-02  1.01E-02  7.24E-03  7.18E-03  6.46E-03  4.33E-03  5.24E-03  3.73E-03  3.34E-03  1.74E-03  2.70E-03  2.40E-03  1.31E-03  1.05E-03  7.00E-04  1.13E-03  7.20E-04  1.18E-03  6.40E-04  3.40E-04  3.20E-04  4.30E-04  9.00E-05  1.00E-04  1.90E-04  1.10E-04  1.90E-04  1.20E-04  2.30E-04  3.00E-05  4.00E-05  1.00E-04  4.00E-05  8.00E-05  3.00E-05  1.00E-05  0  7.00E-05  0  0  0  1.00E-05  1.00E-05  0  0  0  0  0  0  0  #_211
  1990  1  4  0  0  100  0  0  0  0  0  1.95E-03  5.72E-03  5.81E-03  1.32E-02  5.98E-03  0  1.20E-04  0  0  0  4.50E-04  8.30E-04  8.90E-04  2.49E-03  4.47E-03  5.40E-03  4.43E-03  7.26E-03  6.10E-03  4.05E-03  1.60E-03  3.78E-03  1.57E-03  1.18E-03  1.93E-03  4.31E-03  3.73E-03  5.37E-03  6.54E-03  7.59E-03  5.91E-03  7.06E-03  1.11E-02  1.15E-02  1.16E-02  1.32E-02  1.74E-02  1.19E-02  1.87E-02  1.87E-02  1.94E-02  2.72E-02  3.70E-02  4.14E-02  3.31E-02  3.06E-02  3.10E-02  2.89E-02  3.49E-02  2.71E-02  4.23E-02  3.26E-02  3.27E-02  3.39E-02  3.26E-02  3.62E-02  2.61E-02  2.35E-02  2.42E-02  2.30E-02  2.01E-02  1.51E-02  1.23E-02  1.12E-02  1.45E-02  9.95E-03  1.02E-02  7.64E-03  6.57E-03  4.30E-03  4.21E-03  3.55E-03  3.06E-03  3.02E-03  2.70E-03  2.43E-03  2.40E-03  1.94E-03  2.52E-03  1.24E-03  1.15E-03  8.50E-04  1.16E-03  1.72E-03  9.60E-04  8.50E-04  3.20E-04  2.50E-04  6.40E-04  1.70E-04  4.00E-04  2.60E-04  2.50E-04  8.00E-05  5.00E-05  2.60E-04  2.00E-04  1.10E-04  0  8.00E-05  0  0  0  0  0  0  0  0  0  0  0  0  #_311
  1993  1  4  0  0  100  0  0  0  0  0  1.67E-03  9.30E-04  1.90E-04  0  0  0  5.00E-05  4.50E-04  7.30E-04  1.83E-03  6.26E-03  1.05E-02  9.79E-03  7.78E-03  4.73E-03  3.96E-03  4.89E-03  4.95E-03  6.52E-03  6.21E-03  4.08E-03  4.42E-03  3.88E-03  3.17E-03  3.58E-03  4.83E-03  5.70E-03  7.17E-03  6.94E-03  7.94E-03  8.25E-03  8.38E-03  1.00E-02  1.09E-02  1.37E-02  1.71E-02  2.02E-02  2.03E-02  2.72E-02  2.46E-02  2.35E-02  2.72E-02  2.01E-02  2.11E-02  2.60E-02  2.43E-02  2.67E-02  3.52E-02  3.97E-02  4.16E-02  3.50E-02  3.77E-02  3.95E-02  3.12E-02  3.36E-02  2.89E-02  2.37E-02  2.10E-02  1.94E-02  1.90E-02  2.16E-02  1.86E-02  1.66E-02  1.29E-02  1.15E-02  8.16E-03  8.72E-03  7.35E-03  5.75E-03  3.81E-03  4.29E-03  3.50E-03  3.34E-03  2.73E-03  1.67E-03  1.62E-03  1.50E-03  8.10E-04  9.40E-04  9.00E-04  7.10E-04  5.90E-04  4.70E-04  8.80E-04  2.20E-04  2.40E-04  2.40E-04  3.70E-04  2.60E-04  3.20E-04  2.20E-04  1.70E-04  1.60E-04  1.40E-04  2.50E-04  2.00E-04  1.10E-04  3.00E-05  3.00E-05  3.00E-05  0  3.00E-05  0  0  0  0  0  0  0  0  0  0  #_411
  1996  1  4  0  0  100  0  0  0  0  0  0  0  3.40E-04  0  0  0  2.50E-04  7.40E-04  1.95E-03  3.49E-03  6.31E-03  9.78E-03  1.74E-02  1.97E-02  3.54E-02  2.71E-02  3.24E-02  3.70E-02  3.49E-02  2.27E-02  1.55E-02  9.32E-03  7.13E-03  3.26E-03  7.40E-04  2.66E-03  4.06E-03  5.89E-03  5.25E-03  4.66E-03  7.19E-03  9.28E-03  9.31E-03  1.18E-02  1.21E-02  1.38E-02  1.41E-02  1.20E-02  1.15E-02  1.29E-02  1.13E-02  1.16E-02  1.02E-02  1.40E-02  1.50E-02  1.36E-02  1.89E-02  2.01E-02  1.75E-02  2.29E-02  2.03E-02  2.36E-02  2.50E-02  2.12E-02  2.61E-02  2.99E-02  3.09E-02  2.59E-02  2.30E-02  2.97E-02  2.61E-02  2.21E-02  1.77E-02  1.83E-02  1.59E-02  1.08E-02  7.59E-03  6.27E-03  8.88E-03  4.01E-03  4.40E-03  3.17E-03  3.39E-03  3.50E-03  1.72E-03  1.80E-03  1.55E-03  1.03E-03  9.30E-04  8.10E-04  9.90E-04  5.80E-04  4.60E-04  4.60E-04  5.60E-04  8.90E-04  5.50E-04  3.80E-04  7.00E-05  5.10E-04  1.70E-04  3.40E-04  1.20E-04  8.00E-05  2.40E-04  7.00E-05  4.80E-04  1.40E-04  9.00E-05  1.10E-04  0  7.00E-05  0  0  0  0  0  0  0  0  0  0  #_512
  1999  1  4  0  0  100  0  0  0  0  0  0  0  0  0  0  1.10E-04  3.20E-04  1.90E-04  1.40E-03  1.45E-03  2.46E-03  3.88E-03  4.82E-03  5.72E-03  6.98E-03  5.94E-03  7.08E-03  5.96E-03  4.00E-03  3.42E-03  3.69E-03  3.20E-03  2.79E-03  2.56E-03  4.57E-03  4.30E-03  7.37E-03  1.05E-02  1.27E-02  1.24E-02  1.33E-02  1.37E-02  1.33E-02  1.49E-02  1.35E-02  1.76E-02  1.92E-02  2.43E-02  2.31E-02  2.46E-02  2.56E-02  2.38E-02  2.78E-02  2.37E-02  2.82E-02  2.12E-02  2.62E-02  2.62E-02  2.88E-02  2.96E-02  2.95E-02  3.58E-02  3.59E-02  3.48E-02  3.16E-02  3.15E-02  2.81E-02  2.38E-02  2.31E-02  2.22E-02  1.97E-02  1.71E-02  1.58E-02  1.57E-02  1.29E-02  9.82E-03  9.89E-03  8.36E-03  6.54E-03  4.35E-03  4.22E-03  4.16E-03  3.86E-03  2.61E-03  1.21E-03  1.26E-03  2.17E-03  1.43E-03  5.90E-04  1.30E-03  3.40E-04  3.40E-04  2.40E-04  9.50E-04  1.30E-04  2.50E-04  0  4.50E-04  0  1.00E-04  0  2.30E-04  2.40E-04  4.90E-04  3.00E-04  0  1.10E-04  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  #_611
  2001  1  4  0  0  100  0  0  0  1.90E-04  0  0  0  0  9.00E-05  0  6.60E-04  1.18E-03  2.03E-03  5.25E-03  5.60E-03  4.68E-03  5.16E-03  8.92E-03  1.04E-02  9.06E-03  1.16E-02  9.17E-03  1.37E-02  1.63E-02  1.49E-02  1.60E-02  1.10E-02  1.27E-02  1.02E-02  1.09E-02  9.54E-03  7.19E-03  9.45E-03  7.82E-03  9.75E-03  1.20E-02  1.47E-02  1.92E-02  2.49E-02  1.78E-02  2.45E-02  2.24E-02  2.13E-02  2.08E-02  2.28E-02  1.88E-02  2.08E-02  2.15E-02  2.67E-02  1.92E-02  2.55E-02  2.10E-02  1.94E-02  2.61E-02  2.17E-02  2.16E-02  2.02E-02  2.25E-02  2.11E-02  2.22E-02  2.15E-02  1.96E-02  2.78E-02  2.19E-02  2.30E-02  1.59E-02  1.68E-02  1.32E-02  9.93E-03  1.41E-02  8.92E-03  9.12E-03  5.19E-03  7.32E-03  5.35E-03  5.32E-03  4.54E-03  2.58E-03  1.93E-03  3.05E-03  1.81E-03  7.10E-04  6.10E-04  1.45E-03  3.00E-04  7.90E-04  6.40E-04  4.40E-04  5.80E-04  2.30E-04  2.50E-04  3.20E-04  1.12E-03  2.50E-04  2.50E-04  2.50E-04  2.30E-04  0  0  3.60E-04  2.50E-04  1.20E-04  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  #_711
  2003  1  4  0  0  100  0  0  0  0  0  8.00E-05  0  0  0  0  0  0  5.00E-05  5.00E-04  3.00E-04  1.57E-03  1.22E-03  1.37E-03  3.48E-03  3.49E-03  5.63E-03  5.11E-03  4.31E-03  2.77E-03  3.68E-03  3.08E-03  2.94E-03  2.13E-03  2.21E-03  1.76E-03  2.27E-03  3.04E-03  4.14E-03  5.78E-03  7.57E-03  9.16E-03  9.12E-03  1.41E-02  1.61E-02  2.03E-02  1.79E-02  2.36E-02  2.66E-02  3.22E-02  3.08E-02  2.83E-02  2.58E-02  2.87E-02  2.67E-02  2.86E-02  2.48E-02  2.99E-02  2.91E-02  3.22E-02  3.68E-02  3.09E-02  3.59E-02  3.44E-02  4.00E-02  3.30E-02  3.28E-02  2.97E-02  2.59E-02  2.20E-02  1.76E-02  1.98E-02  1.46E-02  1.33E-02  1.13E-02  1.05E-02  8.08E-03  9.09E-03  7.50E-03  5.56E-03  5.09E-03  3.56E-03  3.96E-03  3.90E-03  4.29E-03  3.31E-03  3.01E-03  2.76E-03  1.54E-03  1.70E-03  1.32E-03  1.02E-03  8.30E-04  4.30E-04  3.10E-04  4.40E-04  6.40E-04  4.30E-04  1.00E-04  0  1.40E-04  7.00E-05  6.00E-05  7.00E-05  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  #_811
  2005  1  4  0  0  100  0  0  0  0  1.34E-03  0  0  9.05E-05  0  0  0  1.55E-04  2.62E-04  9.88E-04  4.01E-03  4.92E-03  6.60E-03  7.68E-03  1.01E-02  8.75E-03  1.11E-02  1.07E-02  6.66E-03  7.06E-03  4.38E-03  5.06E-03  5.21E-03  3.37E-03  1.55E-03  3.61E-03  3.99E-03  7.22E-03  7.55E-03  1.01E-02  9.85E-03  1.28E-02  1.04E-02  1.22E-02  8.80E-03  9.27E-03  1.16E-02  1.15E-02  1.09E-02  9.20E-03  1.12E-02  1.25E-02  1.07E-02  1.42E-02  1.30E-02  1.71E-02  1.68E-02  2.35E-02  2.67E-02  3.98E-02  3.59E-02  4.50E-02  4.45E-02  5.15E-02  4.59E-02  5.19E-02  3.64E-02  3.65E-02  3.08E-02  2.81E-02  1.74E-02  1.74E-02  1.25E-02  1.36E-02  1.00E-02  9.01E-03  7.45E-03  5.80E-03  4.89E-03  4.12E-03  3.91E-03  4.74E-03  2.82E-03  2.36E-03  1.26E-03  2.52E-03  1.75E-03  1.37E-03  1.66E-03  3.25E-03  1.56E-03  5.61E-04  1.55E-03  1.61E-03  1.25E-03  3.76E-03  2.43E-03  2.49E-03  2.67E-03  1.46E-03  3.15E-03  2.82E-03  2.78E-03  2.88E-03  2.65E-03  1.45E-03  1.86E-03  5.30E-04  1.18E-03  1.59E-03  7.85E-04  2.65E-04  0  0  0  0  0  0  0  0  0  0  0  #_92
  2007  1  4  0  0  100  0  0  0  0  0  0  0  0  0  0  2.72E-04  3.07E-04  6.01E-04  3.74E-03  1.30E-02  2.58E-02  3.70E-02  4.59E-02  4.75E-02  3.56E-02  2.83E-02  1.90E-02  1.37E-02  1.15E-02  9.34E-03  1.09E-02  1.09E-02  8.06E-03  8.63E-03  8.53E-03  6.36E-03  7.63E-03  8.03E-03  8.76E-03  1.05E-02  1.32E-02  1.60E-02  1.90E-02  2.00E-02  2.53E-02  2.48E-02  2.86E-02  3.05E-02  2.37E-02  2.44E-02  2.27E-02  1.58E-02  1.97E-02  1.64E-02  1.70E-02  1.27E-02  1.27E-02  9.91E-03  1.31E-02  1.40E-02  1.26E-02  1.72E-02  1.80E-02  1.82E-02  1.58E-02  1.68E-02  1.53E-02  1.57E-02  1.38E-02  1.12E-02  1.23E-02  1.06E-02  8.05E-03  8.70E-03  7.66E-03  5.48E-03  5.79E-03  4.08E-03  4.07E-03  4.96E-03  2.03E-03  2.99E-03  1.71E-03  8.05E-04  1.10E-03  1.01E-03  3.63E-04  6.93E-04  3.11E-04  2.00E-04  6.54E-05  4.15E-04  1.19E-04  2.98E-04  1.65E-04  5.51E-05  1.12E-04  3.01E-04  1.19E-04  3.37E-04  6.54E-05  1.29E-04  1.29E-04  0  6.71E-05  6.71E-05  5.62E-05  1.98E-04  1.34E-04  0  6.71E-05  6.71E-05  0  6.71E-05  6.71E-05  0  0  0  0  0  0  0  #_102
  2009  1  4  0  0  10  0  0  0  0  1.98E-05  1.91E-05  0  7.67E-04  0  5.21E-05  2.16E-03  7.97E-03  3.11E-02  7.30E-02  6.79E-02  3.84E-02  1.22E-02  5.17E-03  3.83E-03  3.79E-03  3.54E-03  3.77E-03  4.06E-03  2.47E-03  2.01E-03  1.29E-03  1.69E-03  2.18E-03  3.75E-03  4.62E-03  5.76E-03  5.67E-03  7.92E-03  9.83E-03  1.48E-02  1.63E-02  1.96E-02  1.64E-02  1.84E-02  1.77E-02  1.64E-02  1.60E-02  1.66E-02  1.66E-02  1.69E-02  1.72E-02  1.57E-02  1.89E-02  1.76E-02  1.91E-02  2.25E-02  2.39E-02  2.30E-02  2.92E-02  2.42E-02  3.36E-02  2.68E-02  3.07E-02  2.77E-02  2.54E-02  2.00E-02  1.86E-02  1.70E-02  1.88E-02  1.09E-02  1.24E-02  1.06E-02  7.36E-03  5.61E-03  5.99E-03  4.46E-03  3.44E-03  3.27E-03  1.99E-03  3.00E-03  2.04E-03  1.66E-03  1.04E-03  8.27E-04  6.98E-04  5.07E-04  8.33E-04  2.75E-04  2.28E-04  2.34E-04  1.65E-04  1.70E-04  8.24E-05  7.92E-05  4.36E-05  0  1.00E-04  4.74E-05  1.09E-03  6.35E-05  4.36E-05  2.31E-05  0  6.09E-05  2.43E-05  2.77E-05  4.47E-05  0  0  3.06E-05  0  0  0  0  0  0  0  0  0  0  0  0  #_113
  2011  1  4  0  0  100  0  0  0  0  0  0  1.06E-04  0  0  0  3.90E-05  3.90E-05  2.77E-04  2.20E-04  3.60E-04  1.45E-03  1.93E-03  2.10E-03  1.88E-03  2.53E-03  2.84E-03  1.72E-03  2.34E-03  3.06E-03  2.78E-03  1.18E-03  1.87E-03  1.67E-03  1.49E-03  1.77E-03  2.96E-03  8.12E-03  6.68E-03  1.19E-02  1.99E-02  2.05E-02  2.36E-02  1.57E-02  2.41E-02  1.76E-02  3.35E-02  3.67E-02  4.61E-02  4.38E-02  4.81E-02  4.17E-02  3.74E-02  3.38E-02  3.29E-02  3.07E-02  2.64E-02  2.42E-02  2.80E-02  3.16E-02  3.20E-02  2.99E-02  3.15E-02  2.81E-02  2.74E-02  2.33E-02  2.14E-02  2.17E-02  1.85E-02  1.85E-02  1.22E-02  1.11E-02  9.45E-03  7.79E-03  5.06E-03  4.66E-03  3.80E-03  3.87E-03  2.32E-03  1.18E-03  1.48E-03  1.44E-03  9.04E-04  7.46E-04  5.47E-04  1.14E-03  3.85E-04  3.01E-04  1.87E-04  4.37E-04  7.47E-05  2.04E-04  1.68E-04  1.40E-04  1.13E-04  7.82E-05  7.45E-05  2.89E-05  0  0  2.99E-05  1.19E-04  0  0  0  0  0  0  0  0  0  0  0  6.28E-05  0  0  0  0  0  0  0  0  0  #_122
  2013  1  4  0  0  100  0  0  0  0  2.74E-04  3.32E-04  0  1.65E-04  0  7.11E-05  9.19E-05  9.85E-04  3.75E-03  3.65E-03  1.05E-02  1.42E-02  2.58E-02  3.22E-02  3.65E-02  2.20E-02  2.17E-02  2.25E-02  1.15E-02  1.36E-02  9.42E-03  9.34E-03  8.56E-03  8.51E-03  6.32E-03  4.77E-03  4.27E-03  3.73E-03  2.80E-03  3.89E-03  5.11E-03  4.02E-03  7.50E-03  5.81E-03  8.13E-03  1.07E-02  1.24E-02  1.66E-02  1.65E-02  2.02E-02  2.78E-02  2.40E-02  2.09E-02  2.58E-02  2.45E-02  2.45E-02  1.85E-02  1.80E-02  1.72E-02  1.93E-02  2.55E-02  2.40E-02  2.67E-02  3.21E-02  3.07E-02  3.21E-02  3.32E-02  2.92E-02  2.43E-02  2.21E-02  2.02E-02  1.74E-02  1.62E-02  1.15E-02  1.09E-02  7.94E-03  5.90E-03  5.10E-03  4.17E-03  2.60E-03  1.89E-03  1.17E-03  1.19E-03  6.55E-04  7.55E-04  8.70E-04  2.97E-04  2.78E-04  3.47E-04  3.70E-04  4.02E-04  7.21E-05  1.07E-04  1.13E-04  1.09E-04  3.12E-05  9.69E-05  4.07E-05  3.12E-05  0  0  0  1.13E-04  5.65E-05  0  5.67E-05  0  2.25E-05  0  0  0  0  0  0  0  4.81E-05  0  0  0  0  0  0  0  #_132
  2015  1  4  0  0  100  0  0  0  9.24E-05  0  6.47E-05  0  0  0  0  0  2.66E-04  4.01E-04  8.89E-04  2.30E-03  4.65E-03  5.38E-03  4.98E-03  7.44E-03  7.09E-03  5.46E-03  6.60E-03  5.81E-03  6.28E-03  5.10E-03  4.13E-03  3.31E-03  2.42E-03  1.98E-03  3.04E-03  2.43E-03  5.24E-03  5.28E-03  1.04E-02  1.90E-02  1.89E-02  2.91E-02  3.20E-02  3.24E-02  2.99E-02  2.55E-02  2.33E-02  2.20E-02  2.50E-02  2.96E-02  3.66E-02  4.00E-02  4.43E-02  4.89E-02  4.91E-02  4.90E-02  4.73E-02  3.82E-02  3.65E-02  3.30E-02  2.50E-02  2.18E-02  1.78E-02  1.65E-02  1.33E-02  1.26E-02  9.11E-03  8.36E-03  7.51E-03  8.40E-03  6.86E-03  6.20E-03  4.18E-03  4.13E-03  2.72E-03  3.20E-03  3.16E-03  3.41E-03  3.10E-03  1.98E-03  1.15E-03  1.11E-03  1.07E-03  9.71E-04  7.25E-04  1.26E-03  2.46E-04  8.92E-04  2.29E-04  3.16E-04  6.91E-05  2.12E-04  4.00E-04  6.69E-05  5.03E-04  2.96E-05  2.21E-04  5.93E-05  8.04E-05  9.80E-05  0  4.90E-05  3.30E-05  0  0  0  7.97E-05  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  #_141
  2017  1  4  0  0  100  0  0  0  0  0  0  0  0  0  0  0  0  0  1.26E-03  3.84E-03  6.30E-03  8.81E-03  5.59E-03  2.67E-03  5.93E-03  5.13E-03  9.51E-03  8.84E-03  1.82E-02  1.64E-02  1.50E-02  1.54E-02  1.37E-02  1.86E-02  9.60E-03  9.00E-03  4.16E-03  2.87E-03  2.70E-03  5.01E-03  2.88E-03  3.72E-03  3.29E-03  8.54E-03  5.52E-03  8.47E-03  6.72E-03  1.22E-02  1.08E-02  1.11E-02  8.94E-03  1.31E-02  2.06E-02  2.85E-02  3.03E-02  2.76E-02  4.51E-02  3.49E-02  6.14E-02  4.38E-02  3.54E-02  4.92E-02  4.54E-02  3.55E-02  3.04E-02  2.55E-02  2.53E-02  1.88E-02  2.43E-02  1.27E-02  1.17E-02  6.33E-03  8.74E-03  1.32E-02  9.56E-03  8.51E-03  9.58E-03  6.11E-03  4.42E-03  4.29E-03  5.23E-03  4.20E-03  3.11E-03  2.47E-03  2.81E-03  3.30E-03  1.90E-03  2.20E-03  1.88E-03  1.33E-03  1.29E-03  1.50E-03  1.74E-03  1.07E-03  1.23E-03  6.98E-04  7.77E-04  2.30E-04  2.37E-04  6.06E-04  0  5.63E-04  7.00E-04  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  #_151
  2019  1  4  0  0  100  0  0  0  0  0  1.54E-03  2.53E-03  3.38E-03  1.24E-03  0  0  0  0  1.58E-04  0  1.02E-03  1.96E-03  5.16E-03  6.27E-03  1.15E-02  1.71E-02  1.97E-02  1.95E-02  2.13E-02  1.66E-02  2.45E-02  1.60E-02  1.74E-02  1.88E-02  1.68E-02  1.17E-02  9.30E-03  8.81E-03  8.83E-03  3.38E-03  5.02E-03  6.32E-03  6.68E-03  5.67E-03  7.64E-03  1.03E-02  2.01E-02  2.22E-02  2.85E-02  3.70E-02  4.16E-02  4.83E-02  4.23E-02  4.20E-02  4.40E-02  3.51E-02  2.29E-02  2.90E-02  2.42E-02  1.69E-02  2.08E-02  1.57E-02  1.78E-02  1.89E-02  1.65E-02  1.70E-02  1.37E-02  1.35E-02  1.19E-02  1.08E-02  9.50E-03  9.16E-03  7.68E-03  4.91E-03  5.64E-03  6.04E-03  5.81E-03  3.40E-03  3.45E-03  1.59E-03  3.82E-03  1.99E-03  2.20E-03  1.42E-03  1.93E-03  2.13E-03  2.33E-03  1.01E-03  1.07E-03  1.03E-03  1.06E-03  1.24E-03  1.11E-03  7.57E-04  4.81E-04  0  3.82E-04  3.65E-04  9.67E-04  1.46E-04  0  0  5.71E-04  1.44E-04  1.50E-04  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  #_161
  1990  1  5  0  0  100  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3.03E-04  4.11E-04  4.54E-04  6.02E-04  1.97E-03  2.51E-03  2.77E-03  4.60E-03  6.09E-03  8.23E-03  1.06E-02  1.49E-02  1.52E-02  1.64E-02  1.99E-02  2.20E-02  2.77E-02  3.13E-02  3.42E-02  4.66E-02  4.96E-02  5.68E-02  5.25E-02  5.80E-02  5.94E-02  6.09E-02  5.73E-02  5.27E-02  4.00E-02  3.56E-02  3.59E-02  3.05E-02  2.67E-02  1.97E-02  1.62E-02  1.01E-02  1.48E-02  6.66E-03  9.15E-03  6.50E-03  5.56E-03  5.17E-03  3.75E-03  2.78E-03  2.48E-03  3.47E-03  3.03E-03  1.05E-03  1.74E-03  2.18E-03  0  1.51E-04  0  1.84E-04  3.15E-04  2.47E-04  0  0  6.09E-04  1.21E-04  2.85E-04  2.47E-04  1.84E-04  4.30E-04  0  6.30E-05  6.30E-05  0  0  0  1.21E-04  0  0  0  0  0  0  #_114
  1991  1  5  0  0  100  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.18E-04  0  3.45E-04  3.85E-04  0  1.11E-03  9.33E-04  2.67E-03  3.35E-03  5.45E-03  5.86E-03  6.07E-03  1.02E-02  9.23E-03  1.21E-02  2.81E-02  2.23E-02  3.22E-02  3.27E-02  5.06E-02  5.75E-02  5.19E-02  5.78E-02  6.15E-02  6.34E-02  6.78E-02  5.66E-02  4.27E-02  4.98E-02  4.71E-02  4.20E-02  2.59E-02  1.69E-02  2.31E-02  2.91E-02  1.87E-02  1.10E-02  1.17E-02  7.14E-03  5.23E-03  8.42E-03  3.00E-03  2.11E-03  3.32E-03  1.99E-03  4.43E-03  8.98E-04  9.95E-04  7.22E-04  2.61E-04  4.51E-04  6.12E-04  4.72E-04  3.21E-04  8.68E-05  9.91E-05  6.33E-05  1.28E-04  1.62E-04  2.53E-04  6.33E-05  2.53E-04  6.49E-05  1.28E-04  1.01E-04  3.58E-05  0  0  0  0  0  0  0  0  0  0  0  0  #_212
  1992  1  5  0  0  100  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1.54E-04  9.54E-05  0  5.57E-04  3.01E-04  9.62E-04  1.07E-03  2.51E-03  3.74E-03  6.90E-03  8.06E-03  8.94E-03  1.23E-02  9.52E-03  2.00E-02  2.66E-02  2.80E-02  1.77E-02  2.87E-02  3.80E-02  3.21E-02  4.93E-02  4.49E-02  5.75E-02  5.12E-02  6.06E-02  5.82E-02  6.31E-02  4.96E-02  5.45E-02  3.93E-02  3.96E-02  2.75E-02  2.75E-02  2.32E-02  1.99E-02  1.44E-02  1.47E-02  1.24E-02  6.84E-03  6.19E-03  6.85E-03  4.76E-03  2.43E-03  2.92E-03  2.57E-03  1.28E-03  2.78E-03  5.29E-04  1.09E-03  6.70E-04  1.33E-03  1.08E-03  8.79E-04  8.46E-04  2.13E-04  9.28E-04  2.38E-04  1.10E-04  2.92E-05  2.93E-04  3.37E-04  2.94E-04  8.44E-05  3.45E-04  4.19E-04  0  0  6.85E-05  0  0  0  0  0  0  0  6.85E-05  0  0  #_312
